date,Close,Return,LogReturn,Gap,Body,UpperShadow,LowerShadow,BETA10,BETA20,BETA30,BETA5,BETA60,CNTD10,CNTD20,CNTD30,CNTD5,CNTD60,CNTN10,CNTN20,CNTN30,CNTN5,CNTN60,CNTP10,CNTP20,CNTP30,CNTP5,CNTP60,CORD10,CORD20,CORD30,CORD5,CORR10,CORR20,CORR30,CORR5,IMAX10,IMAX20,IMAX30,IMAX5,IMIN10,IMIN20,IMIN30,IMIN5,IMXD10,IMXD20,IMXD30,IMXD5,MA10,MA20,MA30,MA5,MA60,MAX10,MAX20,MAX30,MAX5,MIN10,MIN20,MIN30,MIN5,QTLD10,QTLD20,QTLD30,QTLD5,QTLD60,QTLU10,QTLU20,QTLU30,QTLU5,QTLU60,RANK10,RANK20,RANK30,RANK5,RANK60,RESI10,RESI20,RESI30,RESI5,RESI60,ROC10,ROC20,ROC30,ROC5,ROC60,RSQR10,RSQR20,RSQR30,RSQR5,RSQR60,RSV10,RSV20,RSV30,RSV5,STD10,STD20,STD30,STD5,STD60,SUMD10,SUMD20,SUMD30,SUMD5,SUMD60,SUMN10,SUMN20,SUMN30,SUMN5,SUMN60,SUMP10,SUMP20,SUMP30,SUMP5,SUMP60,VMA10,VMA20,VMA30,VMA5,VSTD10,VSTD20,VSTD30,VSTD5,VSUMD10,VSUMD20,VSUMD30,VSUMD5,VSUMN10,VSUMN20,VSUMN30,VSUMN5,VSUMP10,VSUMP20,VSUMP30,VSUMP5,WVMA10,WVMA20,WVMA30,WVMA5
2026-07-31T12:55:00Z,17.2700004578,0.0017401791,0.0017386667,0.0005800597,0.0011594468,0.0011594468,0.0028985065,0.0032601641,0.000239887,-0.0026263494,0.0047481162,-0.0035234003,0.4,0,-0.2,0.6,-0.2,0.3,0.5,0.6,0.2,0.6,0.7,0.5,0.4,0.8,0.4,0,,,0,0,,,0,0.9,,,0.8,0.4,,,0,0.5,,,0.8,0.9830341399,0.9810943597,1.0002315877,0.9916618274,1.0571124959,1.0011581041,,,1.0011581041,0.9681528008,,,0.9756803668,0.9739432107,0.971627113,0.9733641587,0.9849449785,0.9779964645,0.9942095901,0.9942095901,1.0353212905,0.9982628439,1.1297046735,1,0.9,0.6,1,0.3,0.0022951216,0.0166267137,0.0378504788,-0.0011580599,0.0468278141,0.0224985839,-0.014269406,-0.0649701624,0.0231043434,-0.0237422308,0.8392780738,0.0118194487,0.5802310086,0.8031543573,0.8942353674,0.9649115762,,,0.9545444693,0.0102214733,0.0127234223,0.0298429163,0.0074926739,0.0645262418,0.5135164393,-0.128205078,-0.3529408795,0.7358505504,-0.0377019902,0.2432417803,0.564102539,0.6764704397,0.1320747248,0.5188509951,0.7567582197,0.435897461,0.3235295603,0.8679252752,0.4811490049,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
2026-07-31T13:15:00Z,17.0400009155,-0.0133178654,-0.0134073435,-0.000579052,-0.0127461941,0.0011587751,0.0005793875,0.0030089671,0.0007933575,-0.002387759,0.00176057,-0.0036527977,0.4,0,-0.2,0.2,-0.2333333333,0.3,0.5,0.6,0.4,0.6166666667,0.7,0.5,0.4,0.6,0.3833333333,0,,,0,0,,,0,0.8,,,0.6,0.3,,,0,0.5,,,0.6,0.9974177926,0.9931337524,1.0115218552,1.0053990276,1.0698454018,1.0146713607,,,1.0146713607,0.9812205643,,,0.9929576976,0.9870891309,0.9847417714,0.9865022631,1,0.991197094,1.0076290583,1,1.0475351774,1.0117370214,1.1449530036,0.7,0.8,0.5333333333,0.4,0.2666666667,-0.0109581447,-0.0006706486,0.0231006506,-0.0089201676,0.0379121315,0.0112759958,-0.0234956922,-0.0621903773,0.0017637088,-0.0843632264,0.7331124355,0.1711700181,0.5183352586,0.116160331,0.9194866031,0.5614047416,,,0.3243258569,0.0100939029,0.0110573461,0.0287061098,0.0073053222,0.0659710236,0.2043020015,-0.1943126677,-0.3393390951,0.047620201,-0.1502392491,0.3978489993,0.5971563338,0.6696695475,0.4761898995,0.5751196246,0.6021510007,0.4028436662,0.3303304525,0.5238101005,0.4248803754,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
2026-07-31T13:35:00Z,17.0599994659,0.0011736238,0.0011729356,-0.0005868679,0.0017615254,0,0.0229008386,0.0023659858,0.0012930926,-0.0020539948,-0.0024618997,-0.0036020166,0.6,0.1,-0.2,0.6,-0.2333333333,0.2,0.45,0.6,0.2,0.6166666667,0.8,0.55,0.4,0.8,0.3833333333,0,,,0,0,,,0,0.7,,,0.4,0.9,,,0.8,-0.2,,,-0.4,0.9978898306,0.9911489182,1.0080695906,1.0056272377,1.0658851419,1.0134819142,,,1.0134819142,0.975381003,,,0.975381003,0.9894489853,0.9835874098,0.9853458378,1,0.9900351652,1.0064478672,0.998827752,1.0345838318,1.0105510147,1.1412661151,0.7,0.85,0.5666666667,0.4,0.2833333333,-0.0085367667,-0.0034332979,0.0217133343,-0.0007034382,0.0403743487,0.0166864582,-0.016147675,-0.0636662948,0.007083762,-0.139687366,0.5476331991,0.5873577708,0.4453417621,0.4109977538,0.9120535335,0.6461524467,,,0.6461524467,0.0091832038,0.0097291319,0.0266404683,0.0054308228,0.0653184467,0.3181814241,-0.1386143008,-0.3515151865,0.2068954177,-0.2994596324,0.3409092879,0.5693071504,0.6757575933,0.3965522911,0.6497298162,0.659090712,0.4306928496,0.3242424067,0.6034477089,0.3502701838,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
2026-07-31T13:55:00Z,17.7800006866,0.0422040588,0.0413377579,0.0052755074,0.036734757,0.0017492,0,0.0037870312,0.0018526354,-0.0014095143,0.0048931429,-0.0032916903,0.6,0.2,-0.1333333333,0.6,-0.2333333333,0.2,0.4,0.5666666667,0.2,0.6166666667,0.8,0.6,0.4333333333,0.8,0.3833333333,0,,,0,0,0,,0,0.9,0.95,,0.8,0.8,0.9,,0.6,0.1,0.05,,0.2,0.9629358514,0.9537401249,0.9666478828,0.9717660063,1.0203599142,1.0016872204,1.0016872204,,1.0016872204,0.9358829442,0.9358829442,,0.9358829442,0.9527558988,0.9437570325,0.9454442529,0.9595049948,0.949943686,0.9696287461,0.9595049948,0.9926883542,0.9713160737,1.0871765566,1,1,0.8333333333,1,0.4166666667,0.020022508,0.0286598385,0.053790075,0.0184477079,0.0767449503,0.0577038222,0.0577038222,-0.0176795408,0.0355271175,-0.1241378643,0.5524183097,0.5759589819,0.2468542826,0.2116138475,0.8794951854,0.9743600194,0.9743600194,,0.9743600194,0.0146349697,0.0140763486,0.0245549123,0.0150428753,0.0607858561,0.6178352925,0.4389147613,-0.0820511717,0.570094191,-0.2652630586,0.1910823537,0.2805426193,0.5410255858,0.2149529045,0.6326315293,0.8089176463,0.7194573807,0.4589744142,0.7850470955,0.3673684707,0,0,,0,0,0,,0,0,,,0,0,,,0,0,,,0,0,0,,0
2026-07-31T14:15:00Z,18.2299995422,0.025309271,0.0249942949,0.0005624425,0.0247329176,0.026419404,0.0022485055,0.0059110042,0.0027109743,-0.0007434357,0.014591322,-0.0030576696,0.6,0.2,-0.0666666667,0.6,-0.2,0.2,0.4,0.5333333333,0.2,0.6,0.8,0.6,0.4666666667,0.8,0.4,0,0,,0,0,0,,0,0.9,0.95,,0.8,0.7,0.85,,0.4,0.2,0.1,,0.4,0.9469007415,0.9339824719,0.9434266117,0.9586396408,0.9938288761,1.0257817462,1.0257817462,,1.0257817462,0.9127811194,0.9127811194,,0.9127811194,0.933077381,0.9204608397,0.9221064119,0.935820071,0.9264947786,0.9473395991,0.9418541145,0.968184315,0.9753154763,1.0504662699,1,1,1,1,0.5666666667,0.0264997398,0.0402632727,0.0673532058,0.0121777151,0.096372377,0.0838287677,0.0818990581,0.0195749663,0.0574245815,-0.0746193484,0.5922286903,0.5873683275,0.0653014411,0.6634282012,0.8267541368,0.7718442197,0.7718442197,,0.7718442197,0.0220619308,0.020396984,0.0251808998,0.0253345197,0.0582374924,0.7014930472,0.5267178351,0.0847458723,0.6827590017,-0.1572194076,0.1492534764,0.2366410824,0.4576270639,0.1586204991,0.5786097038,0.8507465236,0.7633589176,0.5423729361,0.8413795009,0.4213902962,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2026-07-31T14:35:00Z,17.5499992371,-0.0373011696,-0.0380146571,0.0065826024,-0.0435967917,0,0.0010898392,0.0055840412,0.0030743525,-0.0002967528,0.0124786143,-0.0030628008,0.4,0.2,-0.1333333333,0.2,-0.2333333333,0.3,0.4,0.5666666667,0.4,0.6166666667,0.7,0.6,0.4333333333,0.6,0.3833333333,0,0,,0,0,0,,0,0.8,0.9,,0.6,0.6,0.8,,0.2,0.2,0.1,,0.4,0.9874074555,0.9721937738,0.9789744021,0.9989744007,1.0301614849,1.0655271553,1.0655271553,,1.0655271553,0.9481481546,0.9481481546,,0.9481481546,0.9709402653,0.9561254368,0.957834769,0.9720797839,0.9623931695,1,0.982336212,1,1.0131054963,1.088888971,0.8,0.9,0.8,0.6,0.4,-0.0125356411,-0.0014001228,0.0253285128,-0.0239316293,0.0601911401,0.0396919496,0.0421614654,-0.0293141974,0.0162130152,-0.1154234324,0.5248292201,0.6497796402,0.0107720512,0.4730430672,0.8011696685,0.4417472043,0.4417472043,,0.4417472043,0.0221394378,0.0219920868,0.0247476961,0.0256584855,0.0592593399,0.254752962,0.215805383,-0.1149676433,0.1333328489,-0.231547124,0.372623519,0.3920973085,0.5574838217,0.4333335755,0.615773562,0.627376481,0.6079026915,0.4425161783,0.5666664245,0.384226438,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2026-07-31T14:55:00Z,17.4500007629,-0.005697919,-0.0057142141,-0.000569705,-0.0051311373,0.0096920274,0.010832413,0.004775547,0.0031273029,0.000108876,0.0031518689,-0.0029626343,0.2,0.2,-0.1333333333,0.2,-0.2666666667,0.4,0.4,0.5666666667,0.4,0.6333333333,0.6,0.6,0.4333333333,0.6,0.3666666667,0,0,,0,0,0,,0,0.7,0.85,,0.4,0.5,0.75,,0,0.2,0.1,,0.4,0.9955873573,0.9797707323,0.983610276,1.0093982332,1.0337248808,1.0716332347,1.0716332347,,1.0716332347,0.9535815852,0.9535815852,,0.9535815852,0.9776503565,0.9633237095,0.9633237095,1,0.9679082322,1.0057305713,0.9896847967,1.0040114437,1.0189111696,1.0934096899,0.7,0.85,0.7666666667,0.4,0.3833333333,-0.0170773188,-0.0094801094,0.0148110226,-0.0157019709,0.0536728296,0.025867168,0.0417910903,-0.0283963445,0.0240610226,-0.1231155227,0.4082900434,0.6583725241,0.0015857355,0.0406085508,0.7772612834,0.393204288,0.393204288,,0.393204288,0.0214667205,0.0222243934,0.0236649637,0.0221194536,0.0581962261,0.1692311981,0.2121217376,-0.1111108341,0.208122024,-0.2467270142,0.4153844009,0.3939391312,0.555555417,0.395938988,0.6233635071,0.5846155991,0.6060608688,0.444444583,0.604061012,0.3766364929,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2026-07-31T15:15:00Z,17.5400009155,0.0051576016,0.0051443468,-0.000573079,0.0057339667,0.0114678239,0.0034404456,0.0036246173,0.0031867027,0.0005438706,-0.0071835704,-0.0028199423,0.4,0.2,-0.0666666667,0.2,-0.2333333333,0.3,0.4,0.5333333333,0.4,0.6166666667,0.7,0.6,0.4666666667,0.6,0.3833333333,0,0,,0,0,0,,0,0.6,0.8,,0.2,0.4,0.7,,0,0.2,0.1,,0.2,0.9938996165,0.9769098714,0.9778410794,1.0096920926,1.0262352166,1.0661345374,1.0661345374,,1.0661345374,0.9486886272,0.9486886272,,0.9777650355,0.9789053124,0.9589509018,0.9583807633,1,0.9629417621,1.0005700297,0.9948688627,0.9988597231,1.0136829965,1.0838083943,0.7,0.85,0.8333333333,0.4,0.4166666667,-0.0102103944,-0.0071835471,0.014272797,0.0046750483,0.0569530827,0.0354191477,0.0452920261,-0.0212053102,0.0281360765,-0.11592738,0.2761283628,0.6756671355,0.0436934382,0.3994965126,0.7488091173,0.4368936533,0.4368936533,,0.2516135542,0.019812242,0.0223548097,0.0225204305,0.0160730708,0.0564358367,0.2290080393,0.2261908884,-0.0818964153,0.2352949426,-0.2309236394,0.3854959804,0.3869045558,0.5409482076,0.3823525287,0.6154618197,0.6145040196,0.6130954442,0.4590517924,0.6176474713,0.3845381803,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2026-07-31T15:35:00Z,17.2800006866,-0.0148232734,-0.014934236,-0.0005701384,-0.0142612658,0.0228180036,0.0017113911,0.0021815406,0.0029753218,0.0008789349,-0.0110532173,-0.002763965,0.2,0.2,-0.0666666667,-0.2,-0.2333333333,0.4,0.4,0.5333333333,0.6,0.6166666667,0.6,0.6,0.4666666667,0.4,0.3833333333,0,0,,0,0,0,,0,0.5,0.75,,0,0.3,0.65,,0.8,0.2,0.1,,-0.8,1.0094907148,0.9932291334,0.9914544419,1.019097195,1.0393421638,1.0821759271,1.0821759271,,1.0821759271,0.9629628894,0.9629628894,,0.9982638492,0.9976851323,0.9751157241,0.9728008564,1.009837967,0.9774304814,1.0156249155,1.009837967,1.009837967,1.0156249155,1.0983795595,0.5,0.75,0.7,0.2,0.35,-0.0193076475,-0.0214946908,-0.0041989973,0.0030092397,0.0421948027,0.0064065585,0.0334929065,-0.0319327553,-0.0281214837,-0.1228426387,0.1010115073,0.6044766804,0.1234816639,0.6917129026,0.7288057356,0.3106800341,0.3106800341,,0.0206901178,0.0197153663,0.0220668325,0.0216493405,0.0187949325,0.0560695336,0.0415097001,0.157304033,-0.1180124076,-0.3164560935,-0.2400793745,0.4792451499,0.4213479835,0.5590062038,0.6582280468,0.6200396872,0.5207548501,0.5786520165,0.4409937962,0.3417719532,0.3799603128,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2026-07-31T15:55:00Z,17.2900009155,0.0005787169,0.0005785495,0.0011573235,-0.0005779377,0.0236994142,0.0052023212,0.0009078674,0.0026283197,0.0011437429,-0.0039907269,-0.0026464674,0.2,0.3,0,-0.2,-0.2333333333,0.4,0.35,0.5,0.6,0.6166666667,0.6,0.65,0.5,0.4,0.3833333333,0,0,,0,0,0,,0,0.4,0.7,,0,0.2,0.6,,0.8,0.2,0.1,,-0.8,1.0091960344,0.9944476136,0.9901869621,1.0076344466,1.0363311561,1.0815500158,1.0815500158,,1.0613070798,0.9624059288,0.9624059288,,0.9947946705,0.9988432356,0.9762867708,0.9722382057,1,0.976865153,1.0150374961,1.0092538947,1.0092538947,1.0144592242,1.0971658941,0.5,0.75,0.7333333333,0.4,0.3666666667,-0.0132814378,-0.0194166505,-0.0067712343,0.0003470073,0.0417396316,0.0029002984,0.0371926117,-0.0203965275,-0.0515632831,-0.1263264216,0.0177924974,0.515916517,0.2224480753,0.693212085,0.7066329847,0.315534511,0.315534511,,0.0782610282,0.0195492881,0.0211000894,0.0209895589,0.0067785054,0.0545217632,0.0193054742,0.1761368655,-0.0775859695,-0.8245606403,-0.25,0.4903472629,0.4119315673,0.5387929847,0.9122803202,0.625,0.5096527371,0.5880684327,0.4612070153,0.0877196798,0.375,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2026-07-31T16:15:00Z,17.2199993134,-0.0040486754,-0.0040568935,-0.0011567644,-0.0028952602,0.0034742018,0.0057902994,-0.0005068098,0.0023818267,0.0013457983,-0.0041231297,-0.0025581531,0,0.2,0,-0.2,-0.2333333333,0.5,0.4,0.5,0.6,0.6166666667,0.5,0.6,0.5,0.4,0.3833333333,0,0,,0,0,0,,0,0.3,0.65,,0.4,0.1,0.55,,0.8,0.2,0.1,,-0.4,1.0130081847,0.9994483642,0.9936314823,1.0078978636,1.0382404568,1.0859466614,1.0859466614,,1.0412311858,0.9663182377,0.9663182377,,0.9941928875,1,0.9802555072,0.9761904841,1.0034844004,0.9808362406,1.0191637594,1.0133566468,1.0069686901,1.0133566468,1.0975609972,0.3,0.55,0.6333333333,0.2,0.3166666667,-0.0107275406,-0.0220757179,-0.0131455572,0.0003483957,0.0372250591,-0.0028952602,0.0195381845,-0.0171233525,-0.0188034153,-0.1214286236,0.005404621,0.4361867162,0.3177874884,0.7068157508,0.6862706959,0.2815531733,0.2815531733,,0.1234549877,0.0198011019,0.0207955192,0.0206633528,0.0069356773,0.0534784858,-0.019011848,0.0979229125,-0.0655024344,-0.6226405588,-0.2408907703,0.509505924,0.4510385438,0.5327512172,0.8113202794,0.6204453852,0.490494076,0.5489614562,0.4672487828,0.1886797206,0.3795546148,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2026-07-31T16:35:00Z,16.9300003052,-0.0168408258,-0.016984245,-0.0011613561,-0.0156977003,0,0.0052325668,-0.0037623693,0.0018497231,0.0014384961,-0.0075605586,-0.0025294806,0,0.2,0,-0.2,-0.2333333333,0.5,0.4,0.5,0.6,0.6166666667,0.5,0.6,0.5,0.4,0.3833333333,0,0,,0,0,0,,0,0.2,0.6,,0.2,0,0.5,,0.8,0.2,0.1,,-0.6,1.0297105652,1.0168044791,1.0096278669,1.0190194989,1.0534750716,1.1045481646,1.1045481646,,1.0590667444,0.9828705901,0.9828705901,,0.994683984,1.0171292973,1,0.9929119411,1.0171292973,0.9976372761,1.0366213184,1.0307147341,1.021264064,1.021264064,1.1116361108,0.1,0.25,0.4666666667,0.2,0.2333333333,-0.0127799034,-0.0343768482,-0.0304860599,-0.0038983817,0.0211446064,-0.0064554345,0.0047477698,-0.0297994519,-0.0297994519,-0.1326844309,0.2651492477,0.2595015861,0.359645833,0.8628620575,0.6738126603,0.1407770496,0.1407770496,,0.0825689358,0.0209866537,0.0209378715,0.0207615793,0.0115106062,0.053365683,-0.0408924411,0.0220994446,-0.1083334459,-0.7222216335,-0.2566898031,0.5204462205,0.4889502777,0.554166723,0.8611108168,0.6283449016,0.4795537795,0.5110497223,0.445833277,0.1388891832,0.3716550984,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2026-07-31T16:55:00Z,16.8600006104,-0.0041346541,-0.0041432254,-0,-0.0041346541,0.005316016,0.0017720429,-0.0071066516,0.0011501195,0.0014563443,-0.007117442,-0.002443343,-0.2,0.2,0,-0.6,-0.2666666667,0.6,0.4,0.5,0.8,0.6333333333,0.4,0.6,0.5,0.2,0.3666666667,0,0,,0,0,0,,0,0.1,0.55,,0,0.9,0.45,,0.8,-0.8,0.1,,-0.8,1.0327995058,1.0212633164,1.0128706697,1.0151838521,1.0550019368,1.1091340502,1.1091340502,,1.0634637993,0.9982205999,0.9869512922,,0.9982205999,1.0213522355,1.0041518204,0.9970343332,1.0041518204,1.0011861536,1.040925184,1.0349940766,1.0249110357,1.0249110357,1.1132858706,0.1,0.15,0.4,0.2,0.2,-0.0008195737,-0.0321894516,-0.0339876615,-0.0009489681,0.0170766831,-0.0117232627,0.0047675757,-0.0276816343,-0.0387685445,-0.1458966157,0.8181783361,0.102074607,0.3670097658,0.8565322659,0.6615332806,0.0160431407,0.1067966379,,0.027273342,0.0225666976,0.0207577335,0.0208072393,0.0108759467,0.0520246177,-0.0729922892,0.0220994446,-0.1008402755,-0.9714279486,-0.2897383306,0.5364961446,0.4889502777,0.5504201378,0.9857139743,0.6448691653,0.4635038554,0.5110497223,0.4495798622,0.0142860257,0.3551308347,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
2026-07-31T17:15:00Z,16.6299991608,-0.0136418411,-0.013735746,0.0005931334,-0.0142265362,0,0,-0.0083019012,0.0002726307,0.0011923455,-0.0101022387,-0.0024115735,-0.4,0.1,0,-0.6,-0.2666666667,0.7,0.45,0.5,0.8,0.6333333333,0.3,0.55,0.5,0.2,0.3666666667,0,0,,0,0,0,0,0,0,0.5,0.6666666667,0,0.9,0.95,0.9666666667,0.8,-0.9,-0.45,-0.3,-0.8,1.0401684316,1.0348467222,1.0265183981,1.0214071508,1.0666667183,1.1244739451,1.1244739451,1.1244739451,1.064942873,1,1,1,1,1.018039757,1.018039757,1.0108238313,1.0138305148,1.0138305148,1.0547204931,1.0493085775,1.0390860829,1.0354780627,1.1250751671,0.1,0.05,0.0333333333,0.2,0.0166666667,-0.0028098762,-0.0374367137,-0.0438074076,-0.0012026734,0.0044746994,-0.0646794984,-0.0107079305,-0.0107079305,-0.0376158275,-0.1493606235,0.8766560267,0.0052025165,0.2313583024,0.9635399497,0.6540359676,0,0,0,0,0.0254677117,0.0217953488,0.0214560013,0.0145545158,0.051641635,-0.5111117893,-0.0471205025,-0.0403588211,-0.9701486589,-0.2925851355,0.7555558946,0.5235602513,0.5201794106,0.9850743294,0.6462925677,0.2444441054,0.4764397487,0.4798205894,0.0149256706,0.3537074323,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0
2026-07-31T17:35:00Z,16.5699996948,-0.0036079055,-0.0036144297,-0,-0.0036079055,0.0024053468,0.0060132523,-0.0069786623,-0.0006488762,0.0009096142,-0.0096560073,-0.0023588323,-0.6,0,-0.0666666667,-1,-0.2666666667,0.8,0.5,0.5333333333,1,0.6333333333,0.2,0.5,0.4666666667,0,0.3666666667,0,0,0,0,0,0,0,0,0,0.45,0.6333333333,0,0.9,0.95,0.9666666667,0.8,-0.9,-0.5,-0.3333333333,-0.8,1.0339167457,1.0378394954,1.0296721217,1.0164152159,1.0676121683,1.1074230971,1.1285456311,1.1285456311,1.0458660376,0.9939649738,0.9939649738,0.9939649738,0.9939649738,1.0175015643,1.0217260481,1.0126735664,1.0036209696,1.0168980502,1.053108092,1.053108092,1.0428485821,1.0217260481,1.1146650364,0.1,0.05,0.0333333333,0.2,0.0166666667,-0.0025127652,-0.0316751711,-0.0428615282,0.0028967987,0.0019733841,-0.0910586884,-0.0148632583,-0.0166172511,-0.0416426364,-0.1489470838,0.9352391036,0.0266780123,0.127039614,0.9485699113,0.6471463912,0.0531916621,0.0448431912,0.0448431912,0.1162794308,0.020727066,0.0229076724,0.0220890425,0.0140209652,0.0507803975,-0.8924727434,-0.064599501,-0.0625001863,-1,-0.2911645913,0.9462363717,0.5322997505,0.5312500931,1,0.6455822957,0.0537636283,0.4677002495,0.4687499069,0,0.3544177043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-31T17:55:00Z,16.6800003052,0.0066385403,0.0066166022,0.0006035141,0.0060313861,0.0012063002,0.0024124854,-0.0067400697,-0.0013874622,0.000664341,-0.0047362164,-0.002257671,-0.4,0,0,-0.6,-0.2666666667,0.7,0.5,0.5,0.8,0.6333333333,0.3,0.5,0.5,0.2,0.3666666667,0,0,0,0,0,0,0,0,0.2,0.4,0.6,0,0.8,0.9,0.9333333333,0.6,-0.6,-0.5,-0.3333333333,-0.6,1.0218824913,1.0303956753,1.0225619366,1.0032373926,1.0577437839,1.0749400466,1.1211031427,1.1211031427,1.0311750868,0.9874100127,0.9874100127,0.9874100127,0.9874100127,1,1.0149880093,1.0059952266,0.9970023295,1.0101918509,1.0365707793,1.0461630961,1.0359712452,1.010791385,1.1073140873,0.3,0.15,0.1333333333,0.6,0.0666666667,0.0084478224,-0.0172147849,-0.0321948814,0.0062350402,0.00885751,-0.0495725909,-0.011848274,-0.0095011785,-0.0313588287,-0.1450538129,0.9199654156,0.1169139073,0.0670711751,0.6574990092,0.6370776745,0.1438361981,0.0941707871,0.0941707871,0.2876720203,0.0201839245,0.0233982772,0.0222030346,0.0082603602,0.0489851855,-0.674417298,-0.0510201152,-0.0349344796,-0.7105247968,-0.2821535125,0.837208649,0.5255100576,0.5174672398,0.8552623984,0.6410767562,0.162791351,0.4744899424,0.4825327602,0.1447376016,0.3589232438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-31T18:15:00Z,16.5699996948,-0.0065947607,-0.0066166022,-0,-0.0065947607,0,0.0005995341,-0.0067189774,-0.0020972781,0.0003518966,-0.0031985558,-0.0022062887,-0.4,-0.1,0,-0.6,-0.2666666667,0.7,0.55,0.5,0.8,0.6333333333,0.3,0.45,0.5,0.2,0.3666666667,0,0,0,0,0,0,0,0,0.1,0.35,0.5666666667,0,0.7,0.85,0.9,0.4,-0.6,-0.5,-0.3333333333,-0.4,1.0233554902,1.0359082962,1.0289881544,1.0055522148,1.0619895569,1.0820760794,1.1285456311,1.1285456311,1.0271575601,0.9939649738,0.9939649738,0.9939649738,0.9939649738,1.0036209696,1.0175015643,1.0126735664,1,1.0162945361,1.0428485821,1.053108092,1.0428485821,1.0066385403,1.101388071,0.2,0.1,0.0666666667,0.4,0.0333333333,0.0068799083,-0.0159841541,-0.0340906558,0.0008448968,0.0030959599,-0.0504298584,-0.025867168,-0.0107462869,-0.021264064,-0.1427832509,0.914985207,0.2371803802,0.0179532396,0.4886894254,0.6290008768,0.0684933654,0.0448431912,0.0448431912,0.1818184971,0.0201754449,0.0248320441,0.0227317533,0.0064707178,0.0481766965,-0.6769223095,-0.1128206608,-0.0391305141,-0.620688748,-0.2771084291,0.8384611547,0.5564103304,0.5195652571,0.810344374,0.6385542146,0.1615388453,0.4435896696,0.4804347429,0.189655626,0.3614457854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-31T18:35:00Z,16.5699996948,-0,-0,0.0006035141,-0.0006031501,0.0024126005,0.0042219358,-0.0056473057,-0.0028246548,0.0000523619,-0.0007241939,-0.0021490745,-0.5,-0.05,-0.0333333333,-0.4,-0.25,0.7,0.5,0.5,0.6,0.6166666667,0.2,0.45,0.4666666667,0.2,0.3666666667,0,0,0,0,0,0,0,0,0,0.3,0.5333333333,0,0.6,0.8,0.8666666667,0.2,-0.6,-0.5,-0.3333333333,-0.2,1.0175015298,1.0347918181,1.0285657022,1.002051902,1.0593945056,1.0820760794,1.1285456311,1.1285456311,1.0181050785,0.9939649738,0.9939649738,0.9939649738,0.9939649738,1,1.0066385403,1.0090524817,1,1.0150875078,1.0392274973,1.053108092,1.0428485821,1.0036209696,1.1007845569,0.3,0.15,0.1,0.6,0.05,0.0079113457,-0.0079575971,-0.0293249496,-0.0006035141,0.0040031909,-0.0553022332,-0.0218418434,-0.0125149573,-0.0172005282,-0.1347258473,0.8668164575,0.3955816701,0.0003834367,0.1451577551,0.6206147357,0.0684933654,0.0448431912,0.0448431912,0.25,0.0174222682,0.0258966229,0.0231450294,0.0026881268,0.0472433539,-0.8016519806,-0.0966059652,-0.0459520992,-0.5686268643,-0.2638036547,0.9008259903,0.5483029826,0.5229760496,0.7843134322,0.6319018273,0.0991740097,0.4516970174,0.4770239504,0.2156865678,0.3680981727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
